cell_id	0	1	2	3	4	5	6	7	8	9
Lnuclei-pool80-S11-H-CAGATC	2.604405144708126e-163	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lnuclei-pool80-S11-I-CTTGTA	5.321788470550536e-84	1.0	1.5633193747803439e-208	1.5633193747803439e-208	1.5633193747803439e-208	1.5633193747803439e-208	1.5633193747803439e-208	1.5633193747803439e-208	1.5633193747803439e-208	1.5633193747803439e-208
Lnuclei-pool80-S11-J-GACGAG	1.0	1.014071948069607e-116	6.511629559754004e-168	6.511629559754004e-168	6.511629559754004e-168	6.511629559754004e-168	6.511629559754004e-168	6.511629559754004e-168	6.511629559754004e-168	6.511629559754004e-168
Lnuclei-pool80-S11-K-AAGGTC	4.9233216112333724e-99	1.0	2.704857308169541e-184	2.704857308169541e-184	2.704857308169541e-184	2.704857308169541e-184	2.704857308169541e-184	2.704857308169541e-184	2.704857308169541e-184	2.704857308169541e-184
Lnuclei-pool80-S11-L-TGTAGC	1.0	1.543071219173292e-80	8.470517477373605e-144	8.470517477373605e-144	8.470517477373605e-144	8.470517477373605e-144	8.470517477373605e-144	8.470517477373605e-144	8.470517477373605e-144	8.470517477373605e-144
Lnuclei-pool80-S11-M-TTGGCA	4.318003158952418e-151	1.0	4.599194834021711e-301	4.599194834021711e-301	4.599194834021711e-301	4.599194834021711e-301	4.599194834021711e-301	4.599194834021711e-301	4.599194834021711e-301	4.599194834021711e-301
Lnuclei-pool80-S11-N-CTACTG	3.7673802809862273e-165	1.0	3.847703171286e-311	3.847703171286e-311	3.847703171286e-311	3.847703171286e-311	3.847703171286e-311	3.847703171286e-311	3.847703171286e-311	3.847703171286e-311
Lnuclei-pool80-S11-O-CATATG	1.0	4.6714125885847074e-226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lnuclei-pool80-S11-P-GTATAC	4.6685137091701975e-65	1.0	2.4984392510337156e-210	2.4984392510337156e-210	2.4984392510337156e-210	2.4984392510337156e-210	2.4984392510337156e-210	2.4984392510337156e-210	2.4984392510337156e-210	2.4984392510337156e-210
Lnuclei-pool80-S11-Q-ACCTTC	1.0	4.2969726786775476e-85	1.1367649247721472e-207	1.1367649247721472e-207	1.1367649247721472e-207	1.1367649247721472e-207	1.1367649247721472e-207	1.1367649247721472e-207	1.1367649247721472e-207	1.1367649247721472e-207
Lnuclei-pool81-S12-A-TAGCTT	1.0	3.0598788109365306e-252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lnuclei-pool81-S12-B-ACTTGA	5.76250896547404e-135	1.0	4.1895104765630703e-227	4.1895104765630703e-227	4.1895104765630703e-227	4.1895104765630703e-227	4.1895104765630703e-227	4.1895104765630703e-227	4.1895104765630703e-227	4.1895104765630703e-227
Lnuclei-pool81-S12-C-GCCAAT	1.2232366874785303e-108	1.0	5.871016514247242e-227	5.871016514247242e-227	5.871016514247242e-227	5.871016514247242e-227	5.871016514247242e-227	5.871016514247242e-227	5.871016514247242e-227	5.871016514247242e-227
Lnuclei-pool81-S12-D-CGATGT	2.300617632468764e-94	1.0	2.6146326831469607e-157	2.6146326831469607e-157	2.6146326831469607e-157	2.6146326831469607e-157	2.6146326831469607e-157	2.6146326831469607e-157	2.6146326831469607e-157	2.6146326831469607e-157
Lnuclei-pool81-S12-H-CAGATC	1.0	6.558610851183585e-186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lnuclei-pool81-S12-J-GACGAG	1.0	3.068203609758888e-76	2.4816744898779497e-162	2.4816744898779497e-162	2.4816744898779497e-162	2.4816744898779497e-162	2.4816744898779497e-162	2.4816744898779497e-162	2.4816744898779497e-162	2.4816744898779497e-162
