converged	score	run	cpu_time	memory	nclusters_pred	all_vmeasure	clone_prev_MAE	clone_prev_MSE	slsbulk_clone_prev_MSE	slsbulk_vmeasure	slsbulk_clone_prev_MAE	uncertainty
1	213782.179741643	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/130/cluster_posteriors.tsv.gz	22	149	5	NA	NA	NA	NA	NA	NA	NA
1	212870.756313899	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/131/cluster_posteriors.tsv.gz	16	147	5	NA	NA	NA	NA	NA	NA	NA
1	220250.776408887	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/132/cluster_posteriors.tsv.gz	23	152	7	NA	NA	NA	NA	NA	NA	NA
1	217409.262938364	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/133/cluster_posteriors.tsv.gz	8	151	2	NA	NA	NA	NA	NA	NA	NA
1	216122.910687834	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/134/cluster_posteriors.tsv.gz	23	148	8	NA	NA	NA	NA	NA	NA	NA
1	217408.646826093	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/135/cluster_posteriors.tsv.gz	9	149	2	NA	NA	NA	NA	NA	NA	NA
1	217424.794213424	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/136/cluster_posteriors.tsv.gz	9	148	2	NA	NA	NA	NA	NA	NA	NA
1	216011.230350875	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/137/cluster_posteriors.tsv.gz	24	148	6	NA	NA	NA	NA	NA	NA	NA
1	285088.698521867	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/138/cluster_posteriors.tsv.gz	1	149	1	NA	NA	NA	NA	NA	NA	NA
1	213554.650922007	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/139/cluster_posteriors.tsv.gz	25	150	7	NA	NA	NA	NA	NA	NA	NA
1	201925.191540074	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/14/cluster_posteriors.tsv.gz	17	150	5	NA	NA	NA	NA	NA	NA	NA
1	213285.075284556	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/140/cluster_posteriors.tsv.gz	22	150	8	NA	NA	NA	NA	NA	NA	NA
1	214302.555616491	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/141/cluster_posteriors.tsv.gz	9	149	3	NA	NA	NA	NA	NA	NA	NA
1	217024.496893789	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/142/cluster_posteriors.tsv.gz	12	150	4	NA	NA	NA	NA	NA	NA	NA
1	285088.698521867	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/143/cluster_posteriors.tsv.gz	2	148	1	NA	NA	NA	NA	NA	NA	NA
1	217430.4953452	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/144/cluster_posteriors.tsv.gz	9	149	2	NA	NA	NA	NA	NA	NA	NA
1	213906.96579939	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/145/cluster_posteriors.tsv.gz	36	150	8	NA	NA	NA	NA	NA	NA	NA
1	212310.648198911	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/146/cluster_posteriors.tsv.gz	16	151	4	NA	NA	NA	NA	NA	NA	NA
1	211242.829908263	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/147/cluster_posteriors.tsv.gz	36	150	9	NA	NA	NA	NA	NA	NA	NA
1	215199.29699321	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/148/cluster_posteriors.tsv.gz	20	149	7	NA	NA	NA	NA	NA	NA	NA
1	213782.179741643	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/149/cluster_posteriors.tsv.gz	22	149	5	NA	NA	NA	NA	NA	NA	NA
1	202819.221498987	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/15/cluster_posteriors.tsv.gz	17	148	6	NA	NA	NA	NA	NA	NA	NA
1	216604.507901569	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/150/cluster_posteriors.tsv.gz	11	148	3	NA	NA	NA	NA	NA	NA	NA
1	285088.698521867	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/151/cluster_posteriors.tsv.gz	1	147	1	NA	NA	NA	NA	NA	NA	NA
1	210831.372612807	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/152/cluster_posteriors.tsv.gz	14	147	4	NA	NA	NA	NA	NA	NA	NA
1	212157.64896759	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/153/cluster_posteriors.tsv.gz	16	149	4	NA	NA	NA	NA	NA	NA	NA
1	213545.974885665	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/154/cluster_posteriors.tsv.gz	13	147	4	NA	NA	NA	NA	NA	NA	NA
1	212717.370774294	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/155/cluster_posteriors.tsv.gz	14	148	5	NA	NA	NA	NA	NA	NA	NA
1	211566.117224718	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/156/cluster_posteriors.tsv.gz	24	150	4	NA	NA	NA	NA	NA	NA	NA
1	217435.398684166	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/157/cluster_posteriors.tsv.gz	8	147	2	NA	NA	NA	NA	NA	NA	NA
1	285088.698521867	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/158/cluster_posteriors.tsv.gz	2	149	1	NA	NA	NA	NA	NA	NA	NA
1	213362.921992055	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/159/cluster_posteriors.tsv.gz	18	147	5	NA	NA	NA	NA	NA	NA	NA
1	202833.087793727	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/16/cluster_posteriors.tsv.gz	17	150	7	NA	NA	NA	NA	NA	NA	NA
1	216237.353541064	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/160/cluster_posteriors.tsv.gz	22	147	6	NA	NA	NA	NA	NA	NA	NA
1	212075.424668389	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/161/cluster_posteriors.tsv.gz	12	148	3	NA	NA	NA	NA	NA	NA	NA
1	211223.628811326	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/162/cluster_posteriors.tsv.gz	11	147	3	NA	NA	NA	NA	NA	NA	NA
1	206944.869614703	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/163/cluster_posteriors.tsv.gz	18	147	5	NA	NA	NA	NA	NA	NA	NA
1	217420.315283771	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/164/cluster_posteriors.tsv.gz	9	147	2	NA	NA	NA	NA	NA	NA	NA
1	212458.557227557	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/165/cluster_posteriors.tsv.gz	32	151	9	NA	NA	NA	NA	NA	NA	NA
1	213386.262064555	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/166/cluster_posteriors.tsv.gz	19	147	6	NA	NA	NA	NA	NA	NA	NA
