converged	score	run	cpu_time	memory	nclusters_pred	all_vmeasure	clone_prev_MAE	clone_prev_MSE	slsbulk_clone_prev_MSE	slsbulk_vmeasure	slsbulk_clone_prev_MAE	uncertainty
1	507293.323051729	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/164/cluster_posteriors.tsv.gz	5	153	2	NA	NA	NA	NA	NA	NA	NA
1	513952.089824861	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/165/cluster_posteriors.tsv.gz	14	157	6	NA	NA	NA	NA	NA	NA	NA
1	517984.033636324	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/166/cluster_posteriors.tsv.gz	17	156	7	NA	NA	NA	NA	NA	NA	NA
1	520089.269004087	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/167/cluster_posteriors.tsv.gz	19	155	8	NA	NA	NA	NA	NA	NA	NA
1	518807.790823143	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/168/cluster_posteriors.tsv.gz	21	157	7	NA	NA	NA	NA	NA	NA	NA
1	512073.043567102	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/169/cluster_posteriors.tsv.gz	10	157	5	NA	NA	NA	NA	NA	NA	NA
1	506746.730823221	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/17/cluster_posteriors.tsv.gz	63	159	6	NA	NA	NA	NA	NA	NA	NA
1	507136.789473429	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/170/cluster_posteriors.tsv.gz	13	154	4	NA	NA	NA	NA	NA	NA	NA
1	523340.575786662	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/171/cluster_posteriors.tsv.gz	20	158	8	NA	NA	NA	NA	NA	NA	NA
1	524864.99198701	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/172/cluster_posteriors.tsv.gz	22	158	9	NA	NA	NA	NA	NA	NA	NA
1	508440.175533972	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/173/cluster_posteriors.tsv.gz	2	154	1	NA	NA	NA	NA	NA	NA	NA
1	523517.998763633	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/174/cluster_posteriors.tsv.gz	22	158	9	NA	NA	NA	NA	NA	NA	NA
1	508958.527539038	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/175/cluster_posteriors.tsv.gz	10	156	4	NA	NA	NA	NA	NA	NA	NA
1	511040.766711558	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/176/cluster_posteriors.tsv.gz	10	159	5	NA	NA	NA	NA	NA	NA	NA
