cell_id	0	1	2	3	4	5	6	7	8	9
Lnuclei-pool81-S12-P-GTATAC	1.0	5.519906926068034e-216	1.3611046041639628e-242	1.3611046041639628e-242	1.3611046041639628e-242	1.3611046041639628e-242	1.3611046041639628e-242	1.3611046041639628e-242	1.3611046041639628e-242	1.3611046041639628e-242
Lnuclei-pool81-S12-Q-ACCTTC	1.0	1.718459396611106e-195	1.1438294632322857e-261	1.1438294632322857e-261	1.1438294632322857e-261	1.1438294632322857e-261	1.1438294632322857e-261	1.1438294632322857e-261	1.1438294632322857e-261	1.1438294632322857e-261
Lnuclei-pool82-S13-A-TAGCTT	1.5815963085353436e-152	1.0	1.773843838538764e-167	1.773843838538764e-167	1.773843838538764e-167	1.773843838538764e-167	1.773843838538764e-167	1.773843838538764e-167	1.773843838538764e-167	1.773843838538764e-167
Lnuclei-pool82-S13-AA-GGAATG	1.317035270443295e-76	1.0	9.97469097458768e-91	9.97469097458768e-91	9.97469097458768e-91	9.97469097458768e-91	9.97469097458768e-91	9.97469097458768e-91	9.97469097458768e-91	9.97469097458768e-91
Lnuclei-pool82-S13-B-ACTTGA	1.0	1.3889993985961229e-37	1.093972796005015e-59	1.093972796005015e-59	1.093972796005015e-59	1.093972796005015e-59	1.093972796005015e-59	1.093972796005015e-59	1.093972796005015e-59	1.093972796005015e-59
Lnuclei-pool82-S13-BB-GCTTCA	1.0	1.5263904946514155e-71	2.384349497125517e-79	2.384349497125517e-79	2.384349497125517e-79	2.384349497125517e-79	2.384349497125517e-79	2.384349497125517e-79	2.384349497125517e-79	2.384349497125517e-79
Lnuclei-pool82-S13-C-GCCAAT	1.0	1.943854410724795e-16	6.563630861339776e-42	6.563630861339776e-42	6.563630861339776e-42	6.563630861339776e-42	6.563630861339776e-42	6.563630861339776e-42	6.563630861339776e-42	6.563630861339776e-42
Lnuclei-pool82-S13-CC-TCCTAT	1.0	7.345016045966273e-85	2.603855980256822e-122	2.603855980256822e-122	2.603855980256822e-122	2.603855980256822e-122	2.603855980256822e-122	2.603855980256822e-122	2.603855980256822e-122	2.603855980256822e-122
Lnuclei-pool82-S13-D-CGATGT	7.267290771718815e-64	1.0	1.1136949303359377e-70	1.1136949303359377e-70	1.1136949303359377e-70	1.1136949303359377e-70	1.1136949303359377e-70	1.1136949303359377e-70	1.1136949303359377e-70	1.1136949303359377e-70
Lnuclei-pool82-S13-DD-TAAGGC	1.0	7.281428611781606e-173	1.3075260853319658e-181	1.3075260853319658e-181	1.3075260853319658e-181	1.3075260853319658e-181	1.3075260853319658e-181	1.3075260853319658e-181	1.3075260853319658e-181	1.3075260853319658e-181
Lnuclei-pool82-S13-EE-AACCTG	1.0	2.4905819153443863e-113	3.3384874659990717e-139	3.3384874659990717e-139	3.3384874659990717e-139	3.3384874659990717e-139	3.3384874659990717e-139	3.3384874659990717e-139	3.3384874659990717e-139	3.3384874659990717e-139
Lnuclei-pool82-S13-F-ATCACG	6.477450928800931e-40	1.0	3.0075888913452646e-70	3.0075888913452646e-70	3.0075888913452646e-70	3.0075888913452646e-70	3.0075888913452646e-70	3.0075888913452646e-70	3.0075888913452646e-70	3.0075888913452646e-70
Lnuclei-pool82-S13-FF-TTCCCG	3.979377598682652e-117	1.0	2.8326080134703505e-121	2.8326080134703505e-121	2.8326080134703505e-121	2.8326080134703505e-121	2.8326080134703505e-121	2.8326080134703505e-121	2.8326080134703505e-121	2.8326080134703505e-121
Lnuclei-pool82-S13-GG-GATCAT	1.0023213518509092e-205	1.0	2.565532032782649e-194	2.565532032782649e-194	2.565532032782649e-194	2.565532032782649e-194	2.565532032782649e-194	2.565532032782649e-194	2.565532032782649e-194	2.565532032782649e-194
Lnuclei-pool82-S13-H-CAGATC	3.864948938972964e-79	1.0	1.9493669557413533e-94	1.9493669557413533e-94	1.9493669557413533e-94	1.9493669557413533e-94	1.9493669557413533e-94	1.9493669557413533e-94	1.9493669557413533e-94	1.9493669557413533e-94
Lnuclei-pool82-S13-HH-GCACTT	1.0	4.789934121005211e-99	6.892117122477347e-141	6.892117122477347e-141	6.892117122477347e-141	6.892117122477347e-141	6.892117122477347e-141	6.892117122477347e-141	6.892117122477347e-141	6.892117122477347e-141
Lnuclei-pool82-S13-I-CTTGTA	2.3799196439944886e-125	1.0	1.7522783764382977e-164	1.7522783764382977e-164	1.7522783764382977e-164	1.7522783764382977e-164	1.7522783764382977e-164	1.7522783764382977e-164	1.7522783764382977e-164	1.7522783764382977e-164
Lnuclei-pool82-S13-J-GACGAG	8.327476805486e-100	1.0	5.397899111791242e-127	5.397899111791242e-127	5.397899111791242e-127	5.397899111791242e-127	5.397899111791242e-127	5.397899111791242e-127	5.397899111791242e-127	5.397899111791242e-127
Lnuclei-pool82-S13-K-AAGGTC	1.3320154492374305e-104	1.0	1.0872635440650146e-108	1.0872635440650146e-108	1.0872635440650146e-108	1.0872635440650146e-108	1.0872635440650146e-108	1.0872635440650146e-108	1.0872635440650146e-108	1.0872635440650146e-108
Lnuclei-pool82-S13-L-TGTAGC	1.0	1.5977283201300667e-24	1.0241316557420628e-35	1.0241316557420628e-35	1.0241316557420628e-35	1.0241316557420628e-35	1.0241316557420628e-35	1.0241316557420628e-35	1.0241316557420628e-35	1.0241316557420628e-35
Lnuclei-pool82-S13-M-TTGGCA	4.023478792247151e-117	1.0	3.8225876243462886e-115	3.8225876243462886e-115	3.8225876243462886e-115	3.8225876243462886e-115	3.8225876243462886e-115	3.8225876243462886e-115	3.8225876243462886e-115	3.8225876243462886e-115
Lnuclei-pool82-S13-O-CATATG	8.25297055424716e-132	1.0	2.7703376801572013e-127	2.7703376801572013e-127	2.7703376801572013e-127	2.7703376801572013e-127	2.7703376801572013e-127	2.7703376801572013e-127	2.7703376801572013e-127	2.7703376801572013e-127
Lnuclei-pool82-S13-P-GTATAC	3.969606790713269e-67	1.0	4.783987286031728e-106	4.783987286031728e-106	4.783987286031728e-106	4.783987286031728e-106	4.783987286031728e-106	4.783987286031728e-106	4.783987286031728e-106	4.783987286031728e-106
Lnuclei-pool82-S13-Q-ACCTTC	3.0960541016474524e-114	1.0	2.2318758588020238e-119	2.2318758588020238e-119	2.2318758588020238e-119	2.2318758588020238e-119	2.2318758588020238e-119	2.2318758588020238e-119	2.2318758588020238e-119	2.2318758588020238e-119
Lnuclei-pool82-S13-R-CTTCCA	1.0	5.458833908680713e-200	1.6116616922043272e-215	1.6116616922043272e-215	1.6116616922043272e-215	1.6116616922043272e-215	1.6116616922043272e-215	1.6116616922043272e-215	1.6116616922043272e-215	1.6116616922043272e-215
Lnuclei-pool82-S13-S-CGAATG	1.0	4.176314265483136e-152	1.4260277779881421e-170	1.4260277779881421e-170	1.4260277779881421e-170	1.4260277779881421e-170	1.4260277779881421e-170	1.4260277779881421e-170	1.4260277779881421e-170	1.4260277779881421e-170
Lnuclei-pool82-S13-T-AGCATC	1.0	1.0204699641026506e-189	9.166662187719577e-192	9.166662187719577e-192	9.166662187719577e-192	9.166662187719577e-192	9.166662187719577e-192	9.166662187719577e-192	9.166662187719577e-192	9.166662187719577e-192
Lnuclei-pool82-S13-U-TACCGA	1.0	2.8298015034611767e-99	2.1647807959980647e-125	2.1647807959980647e-125	2.1647807959980647e-125	2.1647807959980647e-125	2.1647807959980647e-125	2.1647807959980647e-125	2.1647807959980647e-125	2.1647807959980647e-125
Lnuclei-pool82-S13-V-CAAGGA	6.445879091587936e-128	1.0	4.995243147289874e-136	4.995243147289874e-136	4.995243147289874e-136	4.995243147289874e-136	4.995243147289874e-136	4.995243147289874e-136	4.995243147289874e-136	4.995243147289874e-136
Lnuclei-pool82-S13-X-CCGTAA	2.625563409639893e-127	1.0	2.70990385498812e-168	2.70990385498812e-168	2.70990385498812e-168	2.70990385498812e-168	2.70990385498812e-168	2.70990385498812e-168	2.70990385498812e-168	2.70990385498812e-168
Lnuclei-pool82-S13-Y-ATAGAC	1.0	1.6541174144447177e-69	7.80947489002114e-104	7.80947489002114e-104	7.80947489002114e-104	7.80947489002114e-104	7.80947489002114e-104	7.80947489002114e-104	7.80947489002114e-104	7.80947489002114e-104
Lnuclei-pool82-S13-Z-AGGTCT	1.0	3.694036635803854e-161	3.715051175289011e-186	3.715051175289011e-186	3.715051175289011e-186	3.715051175289011e-186	3.715051175289011e-186	3.715051175289011e-186	3.715051175289011e-186	3.715051175289011e-186
Lnuclei-pool83-S14-AA-GGAATG	1.0	3.687184818774453e-75	9.56989195003855e-118	9.56989195003855e-118	9.56989195003855e-118	9.56989195003855e-118	9.56989195003855e-118	9.56989195003855e-118	9.56989195003855e-118	9.56989195003855e-118
Lnuclei-pool83-S14-B-ACTTGA	1.973607684272983e-108	1.0	9.758138213565864e-127	9.758138213565864e-127	9.758138213565864e-127	9.758138213565864e-127	9.758138213565864e-127	9.758138213565864e-127	9.758138213565864e-127	9.758138213565864e-127
Lnuclei-pool83-S14-BB-GCTTCA	6.811123446963375e-125	1.0	1.2853283921043789e-185	1.2853283921043789e-185	1.2853283921043789e-185	1.2853283921043789e-185	1.2853283921043789e-185	1.2853283921043789e-185	1.2853283921043789e-185	1.2853283921043789e-185
Lnuclei-pool83-S14-C-GCCAAT	2.3415974140410753e-63	1.0	5.231901595770464e-97	5.231901595770464e-97	5.231901595770464e-97	5.231901595770464e-97	5.231901595770464e-97	5.231901595770464e-97	5.231901595770464e-97	5.231901595770464e-97
Lnuclei-pool83-S14-CC-TCCTAT	1.0	1.703015647100586e-62	2.8117447125676092e-99	2.8117447125676092e-99	2.8117447125676092e-99	2.8117447125676092e-99	2.8117447125676092e-99	2.8117447125676092e-99	2.8117447125676092e-99	2.8117447125676092e-99
Lnuclei-pool83-S14-D-CGATGT	4.232594358057588e-76	1.0	3.438249935003969e-94	3.438249935003969e-94	3.438249935003969e-94	3.438249935003969e-94	3.438249935003969e-94	3.438249935003969e-94	3.438249935003969e-94	3.438249935003969e-94
Lnuclei-pool83-S14-DD-TAAGGC	1.0	8.396674153416794e-74	2.3991486745807823e-141	2.3991486745807823e-141	2.3991486745807823e-141	2.3991486745807823e-141	2.3991486745807823e-141	2.3991486745807823e-141	2.3991486745807823e-141	2.3991486745807823e-141
Lnuclei-pool83-S14-EE-AACCTG	5.793588635538024e-109	1.0	4.930020203384275e-156	4.930020203384275e-156	4.930020203384275e-156	4.930020203384275e-156	4.930020203384275e-156	4.930020203384275e-156	4.930020203384275e-156	4.930020203384275e-156
Lnuclei-pool83-S14-FF-TTCCCG	1.0	6.531011072800928e-112	9.538483229538179e-149	9.538483229538179e-149	9.538483229538179e-149	9.538483229538179e-149	9.538483229538179e-149	9.538483229538179e-149	9.538483229538179e-149	9.538483229538179e-149
Lnuclei-pool83-S14-GG-GATCAT	1.4625810215849906e-113	1.0	6.124730835741586e-127	6.124730835741586e-127	6.124730835741586e-127	6.124730835741586e-127	6.124730835741586e-127	6.124730835741586e-127	6.124730835741586e-127	6.124730835741586e-127
Lnuclei-pool83-S14-H-CAGATC	1.0	1.644442326335143e-78	1.3666017712898358e-103	1.3666017712898358e-103	1.3666017712898358e-103	1.3666017712898358e-103	1.3666017712898358e-103	1.3666017712898358e-103	1.3666017712898358e-103	1.3666017712898358e-103
Lnuclei-pool83-S14-HH-GCACTT	5.3026306278131315e-127	1.0	2.5563899523418006e-166	2.5563899523418006e-166	2.5563899523418006e-166	2.5563899523418006e-166	2.5563899523418006e-166	2.5563899523418006e-166	2.5563899523418006e-166	2.5563899523418006e-166
Lnuclei-pool83-S14-I-CTTGTA	1.0	3.1808701436773726e-103	2.177401925263259e-146	2.177401925263259e-146	2.177401925263259e-146	2.177401925263259e-146	2.177401925263259e-146	2.177401925263259e-146	2.177401925263259e-146	2.177401925263259e-146
Lnuclei-pool83-S14-J-GACGAG	1.6282859012591088e-83	1.0	1.4051909224917756e-114	1.4051909224917756e-114	1.4051909224917756e-114	1.4051909224917756e-114	1.4051909224917756e-114	1.4051909224917756e-114	1.4051909224917756e-114	1.4051909224917756e-114
Lnuclei-pool83-S14-K-AAGGTC	5.078714705329914e-97	1.0	4.446349275534436e-136	4.446349275534436e-136	4.446349275534436e-136	4.446349275534436e-136	4.446349275534436e-136	4.446349275534436e-136	4.446349275534436e-136	4.446349275534436e-136
Lnuclei-pool83-S14-L-TGTAGC	7.968443634420023e-36	1.0	2.9170465513337594e-77	2.9170465513337594e-77	2.9170465513337594e-77	2.9170465513337594e-77	2.9170465513337594e-77	2.9170465513337594e-77	2.9170465513337594e-77	2.9170465513337594e-77
Lnuclei-pool83-S14-M-TTGGCA	1.1249425353347675e-101	1.0	4.130181591278595e-127	4.130181591278595e-127	4.130181591278595e-127	4.130181591278595e-127	4.130181591278595e-127	4.130181591278595e-127	4.130181591278595e-127	4.130181591278595e-127
Lnuclei-pool83-S14-N-CTACTG	5.261607394811266e-122	1.0	2.965015573812611e-142	2.965015573812611e-142	2.965015573812611e-142	2.965015573812611e-142	2.965015573812611e-142	2.965015573812611e-142	2.965015573812611e-142	2.965015573812611e-142
Lnuclei-pool83-S14-O-CATATG	3.4582672632421408e-37	1.0	1.9821277633236564e-96	1.9821277633236564e-96	1.9821277633236564e-96	1.9821277633236564e-96	1.9821277633236564e-96	1.9821277633236564e-96	1.9821277633236564e-96	1.9821277633236564e-96
Lnuclei-pool83-S14-P-GTATAC	1.0	1.6837936885730086e-154	2.0795438819731982e-176	2.0795438819731982e-176	2.0795438819731982e-176	2.0795438819731982e-176	2.0795438819731982e-176	2.0795438819731982e-176	2.0795438819731982e-176	2.0795438819731982e-176
Lnuclei-pool83-S14-Q-ACCTTC	1.0	7.62105361509586e-130	9.722784892878662e-157	9.722784892878662e-157	9.722784892878662e-157	9.722784892878662e-157	9.722784892878662e-157	9.722784892878662e-157	9.722784892878662e-157	9.722784892878662e-157
Lnuclei-pool83-S14-R-CTTCCA	1.0	1.077288532259291e-140	4.4069497659617824e-203	4.4069497659617824e-203	4.4069497659617824e-203	4.4069497659617824e-203	4.4069497659617824e-203	4.4069497659617824e-203	4.4069497659617824e-203	4.4069497659617824e-203
Lnuclei-pool83-S14-S-CGAATG	1.0	6.765819343943287e-103	7.758686732866645e-112	7.758686732866645e-112	7.758686732866645e-112	7.758686732866645e-112	7.758686732866645e-112	7.758686732866645e-112	7.758686732866645e-112	7.758686732866645e-112
Lnuclei-pool83-S14-T-AGCATC	1.3088743077859215e-138	1.0	3.2418521431151414e-173	3.2418521431151414e-173	3.2418521431151414e-173	3.2418521431151414e-173	3.2418521431151414e-173	3.2418521431151414e-173	3.2418521431151414e-173	3.2418521431151414e-173
Lnuclei-pool83-S14-U-TACCGA	1.0627288819250229e-176	1.0	7.584307818989144e-284	7.584307818989144e-284	7.584307818989144e-284	7.584307818989144e-284	7.584307818989144e-284	7.584307818989144e-284	7.584307818989144e-284	7.584307818989144e-284
Lnuclei-pool83-S14-X-CCGTAA	5.738623911838219e-125	1.0	1.595835046611143e-154	1.595835046611143e-154	1.595835046611143e-154	1.595835046611143e-154	1.595835046611143e-154	1.595835046611143e-154	1.595835046611143e-154	1.595835046611143e-154
Lnuclei-pool83-S14-Y-ATAGAC	1.0	5.278947893087687e-96	5.903471784292417e-126	5.903471784292417e-126	5.903471784292417e-126	5.903471784292417e-126	5.903471784292417e-126	5.903471784292417e-126	5.903471784292417e-126	5.903471784292417e-126
Lnuclei-pool83-S14-Z-AGGTCT	4.103190897205224e-119	1.0	1.6044018912799268e-155	1.6044018912799268e-155	1.6044018912799268e-155	1.6044018912799268e-155	1.6044018912799268e-155	1.6044018912799268e-155	1.6044018912799268e-155	1.6044018912799268e-155
Lnuclei-pool84-S15-A-TAGCTT	1.0	2.443228739135328e-93	1.703615856372807e-135	1.703615856372807e-135	1.703615856372807e-135	1.703615856372807e-135	1.703615856372807e-135	1.703615856372807e-135	1.703615856372807e-135	1.703615856372807e-135
Lnuclei-pool84-S15-AA-GGAATG	1.0	1.6979732835120205e-87	2.8746739205971833e-133	2.8746739205971833e-133	2.8746739205971833e-133	2.8746739205971833e-133	2.8746739205971833e-133	2.8746739205971833e-133	2.8746739205971833e-133	2.8746739205971833e-133
Lnuclei-pool84-S15-B-ACTTGA	5.817082050620416e-83	1.0	2.1111615600962987e-166	2.1111615600962987e-166	2.1111615600962987e-166	2.1111615600962987e-166	2.1111615600962987e-166	2.1111615600962987e-166	2.1111615600962987e-166	2.1111615600962987e-166
Lnuclei-pool84-S15-BB-GCTTCA	1.0	7.102987411521421e-70	3.816363930894226e-120	3.816363930894226e-120	3.816363930894226e-120	3.816363930894226e-120	3.816363930894226e-120	3.816363930894226e-120	3.816363930894226e-120	3.816363930894226e-120
Lnuclei-pool84-S15-C-GCCAAT	2.0261401201369076e-110	1.0	1.5334309877861043e-133	1.5334309877861043e-133	1.5334309877861043e-133	1.5334309877861043e-133	1.5334309877861043e-133	1.5334309877861043e-133	1.5334309877861043e-133	1.5334309877861043e-133
Lnuclei-pool84-S15-CC-TCCTAT	5.29724910103713e-72	1.0	8.479984369136572e-110	8.479984369136572e-110	8.479984369136572e-110	8.479984369136572e-110	8.479984369136572e-110	8.479984369136572e-110	8.479984369136572e-110	8.479984369136572e-110
Lnuclei-pool84-S15-D-CGATGT	1.0	8.563199560222055e-112	1.777866419935149e-136	1.777866419935149e-136	1.777866419935149e-136	1.777866419935149e-136	1.777866419935149e-136	1.777866419935149e-136	1.777866419935149e-136	1.777866419935149e-136
Lnuclei-pool84-S15-DD-TAAGGC	7.807084692848341e-150	1.0	1.1388252857082452e-190	1.1388252857082452e-190	1.1388252857082452e-190	1.1388252857082452e-190	1.1388252857082452e-190	1.1388252857082452e-190	1.1388252857082452e-190	1.1388252857082452e-190
Lnuclei-pool84-S15-EE-AACCTG	1.0	3.1839154001107783e-96	3.235329272622947e-131	3.235329272622947e-131	3.235329272622947e-131	3.235329272622947e-131	3.235329272622947e-131	3.235329272622947e-131	3.235329272622947e-131	3.235329272622947e-131
Lnuclei-pool84-S15-FF-TTCCCG	1.0	2.16899088855395e-73	2.3298675366242288e-125	2.3298675366242288e-125	2.3298675366242288e-125	2.3298675366242288e-125	2.3298675366242288e-125	2.3298675366242288e-125	2.3298675366242288e-125	2.3298675366242288e-125
Lnuclei-pool84-S15-G-TGACCA	1.0	1.2855774641948598e-183	6.179454248973334e-233	6.179454248973334e-233	6.179454248973334e-233	6.179454248973334e-233	6.179454248973334e-233	6.179454248973334e-233	6.179454248973334e-233	6.179454248973334e-233
Lnuclei-pool84-S15-GG-GATCAT	1.0	2.8234042558605107e-19	2.470976596337508e-133	2.470976596337508e-133	2.470976596337508e-133	2.470976596337508e-133	2.470976596337508e-133	2.470976596337508e-133	2.470976596337508e-133	2.470976596337508e-133
Lnuclei-pool84-S15-H-CAGATC	1.0	2.050549427353458e-190	9.073695027802141e-208	9.073695027802141e-208	9.073695027802141e-208	9.073695027802141e-208	9.073695027802141e-208	9.073695027802141e-208	9.073695027802141e-208	9.073695027802141e-208
Lnuclei-pool84-S15-HH-GCACTT	9.441751960454703e-140	1.0	8.187102693844893e-166	8.187102693844893e-166	8.187102693844893e-166	8.187102693844893e-166	8.187102693844893e-166	8.187102693844893e-166	8.187102693844893e-166	8.187102693844893e-166
Lnuclei-pool84-S15-I-CTTGTA	6.329085827157181e-105	1.0	3.1429430017291755e-159	3.1429430017291755e-159	3.1429430017291755e-159	3.1429430017291755e-159	3.1429430017291755e-159	3.1429430017291755e-159	3.1429430017291755e-159	3.1429430017291755e-159
Lnuclei-pool84-S15-J-GACGAG	0.7943382237850639	0.20384203958006547	0.0002274670793588326	0.0002274670793588326	0.0002274670793588326	0.0002274670793588326	0.0002274670793588326	0.0002274670793588326	0.0002274670793588326	0.0002274670793588326
Lnuclei-pool84-S15-K-AAGGTC	9.101770775165682e-138	1.0	1.0112720343537365e-155	1.0112720343537365e-155	1.0112720343537365e-155	1.0112720343537365e-155	1.0112720343537365e-155	1.0112720343537365e-155	1.0112720343537365e-155	1.0112720343537365e-155
Lnuclei-pool84-S15-L-TGTAGC	1.0	5.4978704816264295e-56	5.4500010919763864e-80	5.4500010919763864e-80	5.4500010919763864e-80	5.4500010919763864e-80	5.4500010919763864e-80	5.4500010919763864e-80	5.4500010919763864e-80	5.4500010919763864e-80
Lnuclei-pool84-S15-M-TTGGCA	4.813805122019261e-102	1.0	8.445695007998774e-116	8.445695007998774e-116	8.445695007998774e-116	8.445695007998774e-116	8.445695007998774e-116	8.445695007998774e-116	8.445695007998774e-116	8.445695007998774e-116
Lnuclei-pool84-S15-N-CTACTG	1.0	5.54749722678664e-179	6.22643750916298e-188	6.22643750916298e-188	6.22643750916298e-188	6.22643750916298e-188	6.22643750916298e-188	6.22643750916298e-188	6.22643750916298e-188	6.22643750916298e-188
Lnuclei-pool84-S15-O-CATATG	1.3161889479665727e-120	1.0	8.21554176511677e-157	8.21554176511677e-157	8.21554176511677e-157	8.21554176511677e-157	8.21554176511677e-157	8.21554176511677e-157	8.21554176511677e-157	8.21554176511677e-157
Lnuclei-pool84-S15-P-GTATAC	1.0	1.7776850534114092e-161	1.5125692585849122e-183	1.5125692585849122e-183	1.5125692585849122e-183	1.5125692585849122e-183	1.5125692585849122e-183	1.5125692585849122e-183	1.5125692585849122e-183	1.5125692585849122e-183
Lnuclei-pool84-S15-Q-ACCTTC	1.0	2.818117699555245e-98	3.472506555155223e-119	3.472506555155223e-119	3.472506555155223e-119	3.472506555155223e-119	3.472506555155223e-119	3.472506555155223e-119	3.472506555155223e-119	3.472506555155223e-119
Lnuclei-pool84-S15-R-CTTCCA	6.010033958494214e-152	1.0	8.373136096746289e-182	8.373136096746289e-182	8.373136096746289e-182	8.373136096746289e-182	8.373136096746289e-182	8.373136096746289e-182	8.373136096746289e-182	8.373136096746289e-182
Lnuclei-pool84-S15-S-CGAATG	1.2190387021280339e-104	1.0	1.0006576100551819e-126	1.0006576100551819e-126	1.0006576100551819e-126	1.0006576100551819e-126	1.0006576100551819e-126	1.0006576100551819e-126	1.0006576100551819e-126	1.0006576100551819e-126
Lnuclei-pool84-S15-T-AGCATC	1.3224562292570507e-152	1.0	3.7598675303805834e-127	3.7598675303805834e-127	3.7598675303805834e-127	3.7598675303805834e-127	3.7598675303805834e-127	3.7598675303805834e-127	3.7598675303805834e-127	3.7598675303805834e-127
Lnuclei-pool84-S15-U-TACCGA	4.314240145180022e-147	1.0	1.188261849298069e-168	1.188261849298069e-168	1.188261849298069e-168	1.188261849298069e-168	1.188261849298069e-168	1.188261849298069e-168	1.188261849298069e-168	1.188261849298069e-168
Lnuclei-pool84-S15-V-CAAGGA	1.0	2.1717319252648306e-159	3.4858278300011586e-178	3.4858278300011586e-178	3.4858278300011586e-178	3.4858278300011586e-178	3.4858278300011586e-178	3.4858278300011586e-178	3.4858278300011586e-178	3.4858278300011586e-178
Lnuclei-pool84-S15-X-CCGTAA	1.1530456414020903e-157	1.0	7.193077012399093e-181	7.193077012399093e-181	7.193077012399093e-181	7.193077012399093e-181	7.193077012399093e-181	7.193077012399093e-181	7.193077012399093e-181	7.193077012399093e-181
Lnuclei-pool84-S15-Y-ATAGAC	4.7904053587417165e-99	1.0	9.376078440924948e-126	9.376078440924948e-126	9.376078440924948e-126	9.376078440924948e-126	9.376078440924948e-126	9.376078440924948e-126	9.376078440924948e-126	9.376078440924948e-126
Lnuclei-pool84-S15-Z-AGGTCT	4.5988128208238864e-157	1.0	3.966419729951938e-154	3.966419729951938e-154	3.966419729951938e-154	3.966419729951938e-154	3.966419729951938e-154	3.966419729951938e-154	3.966419729951938e-154	3.966419729951938e-154
Lnuclei-pool85-S16-A-TAGCTT	1.503571176110154e-79	1.0	1.4161392037835697e-97	1.4161392037835697e-97	1.4161392037835697e-97	1.4161392037835697e-97	1.4161392037835697e-97	1.4161392037835697e-97	1.4161392037835697e-97	1.4161392037835697e-97
Lnuclei-pool85-S16-B-ACTTGA	1.0	1.7293366545753983e-159	5.928852255794795e-165	5.928852255794795e-165	5.928852255794795e-165	5.928852255794795e-165	5.928852255794795e-165	5.928852255794795e-165	5.928852255794795e-165	5.928852255794795e-165
Lnuclei-pool85-S16-C-GCCAAT	3.699458043751352e-78	1.0	4.550457356806177e-109	4.550457356806177e-109	4.550457356806177e-109	4.550457356806177e-109	4.550457356806177e-109	4.550457356806177e-109	4.550457356806177e-109	4.550457356806177e-109
Lnuclei-pool85-S16-D-CGATGT	7.441633912628302e-103	1.0	5.09620385206349e-116	5.09620385206349e-116	5.09620385206349e-116	5.09620385206349e-116	5.09620385206349e-116	5.09620385206349e-116	5.09620385206349e-116	5.09620385206349e-116
Lnuclei-pool85-S16-F-ATCACG	8.735097762354531e-119	1.0	3.773464812809235e-151	3.773464812809235e-151	3.773464812809235e-151	3.773464812809235e-151	3.773464812809235e-151	3.773464812809235e-151	3.773464812809235e-151	3.773464812809235e-151
Lnuclei-pool85-S16-G-TGACCA	1.0	1.6105264681248997e-195	1.9852401224845e-227	1.9852401224845e-227	1.9852401224845e-227	1.9852401224845e-227	1.9852401224845e-227	1.9852401224845e-227	1.9852401224845e-227	1.9852401224845e-227
Lnuclei-pool85-S16-H-CAGATC	8.84283274508743e-124	1.0	3.206805115103496e-165	3.206805115103496e-165	3.206805115103496e-165	3.206805115103496e-165	3.206805115103496e-165	3.206805115103496e-165	3.206805115103496e-165	3.206805115103496e-165
Lnuclei-pool85-S16-I-CTTGTA	3.8972089542626294e-125	1.0	5.524360909017459e-165	5.524360909017459e-165	5.524360909017459e-165	5.524360909017459e-165	5.524360909017459e-165	5.524360909017459e-165	5.524360909017459e-165	5.524360909017459e-165
Lnuclei-pool85-S16-J-GACGAG	1.0	9.093679415817673e-35	1.1512781060649978e-73	1.1512781060649978e-73	1.1512781060649978e-73	1.1512781060649978e-73	1.1512781060649978e-73	1.1512781060649978e-73	1.1512781060649978e-73	1.1512781060649978e-73
Lnuclei-pool85-S16-K-AAGGTC	4.855370772368464e-114	1.0	1.387918092666826e-123	1.387918092666826e-123	1.387918092666826e-123	1.387918092666826e-123	1.387918092666826e-123	1.387918092666826e-123	1.387918092666826e-123	1.387918092666826e-123
Lnuclei-pool85-S16-L-TGTAGC	1.0	5.5788078786423655e-83	9.770567274398463e-111	9.770567274398463e-111	9.770567274398463e-111	9.770567274398463e-111	9.770567274398463e-111	9.770567274398463e-111	9.770567274398463e-111	9.770567274398463e-111
Lnuclei-pool85-S16-M-TTGGCA	1.0	2.0784836904583956e-51	3.149321417884812e-82	3.149321417884812e-82	3.149321417884812e-82	3.149321417884812e-82	3.149321417884812e-82	3.149321417884812e-82	3.149321417884812e-82	3.149321417884812e-82
Lnuclei-pool85-S16-N-CTACTG	6.632036256738845e-108	1.0	1.1204567084678408e-124	1.1204567084678408e-124	1.1204567084678408e-124	1.1204567084678408e-124	1.1204567084678408e-124	1.1204567084678408e-124	1.1204567084678408e-124	1.1204567084678408e-124
Lnuclei-pool85-S16-O-CATATG	2.676676743028107e-111	1.0	6.387153140685282e-165	6.387153140685282e-165	6.387153140685282e-165	6.387153140685282e-165	6.387153140685282e-165	6.387153140685282e-165	6.387153140685282e-165	6.387153140685282e-165
Lnuclei-pool85-S16-Q-ACCTTC	2.838330197263122e-103	1.0	2.4332112471936536e-165	2.4332112471936536e-165	2.4332112471936536e-165	2.4332112471936536e-165	2.4332112471936536e-165	2.4332112471936536e-165	2.4332112471936536e-165	2.4332112471936536e-165
Lnuclei-pool86-S17-A-TAGCTT	5.989881893764598e-127	1.0	4.982489380340608e-176	4.982489380340608e-176	4.982489380340608e-176	4.982489380340608e-176	4.982489380340608e-176	4.982489380340608e-176	4.982489380340608e-176	4.982489380340608e-176
