cell_id	0	1	2	3	4	5	6	7	8	9
K562-pool74-S5-P-GTATAC	1.0	6.602474717541606e-166	8.505523047172681e-167	8.505523047172681e-167	8.505523047172681e-167	8.505523047172681e-167	8.505523047172681e-167	8.505523047172681e-167	8.505523047172681e-167	8.505523047172681e-167
K562-pool74-S5-Q-ACCTTC	1.0	4.259412048906722e-105	1.3945339952410461e-104	1.3945339952410461e-104	1.3945339952410461e-104	1.3945339952410461e-104	1.3945339952410461e-104	1.3945339952410461e-104	1.3945339952410461e-104	1.3945339952410461e-104
K562-pool75-S6-A-TAGCTT	1.0	1.4847716630982213e-212	2.1436880207332886e-212	2.1436880207332886e-212	2.1436880207332886e-212	2.1436880207332886e-212	2.1436880207332886e-212	2.1436880207332886e-212	2.1436880207332886e-212	2.1436880207332886e-212
K562-pool75-S6-B-ACTTGA	1.0	4.467899256147002e-140	1.5825463131527967e-140	1.5825463131527967e-140	1.5825463131527967e-140	1.5825463131527967e-140	1.5825463131527967e-140	1.5825463131527967e-140	1.5825463131527967e-140	1.5825463131527967e-140
K562-pool75-S6-C-GCCAAT	1.0	1.3446010808683745e-120	7.3832099012369495e-121	7.3832099012369495e-121	7.3832099012369495e-121	7.3832099012369495e-121	7.3832099012369495e-121	7.3832099012369495e-121	7.3832099012369495e-121	7.3832099012369495e-121
K562-pool75-S6-D-CGATGT	1.0	2.664709588978411e-97	2.9997188409855914e-97	2.9997188409855914e-97	2.9997188409855914e-97	2.9997188409855914e-97	2.9997188409855914e-97	2.9997188409855914e-97	2.9997188409855914e-97	2.9997188409855914e-97
K562-pool75-S6-F-ATCACG	1.0	3.892381912503301e-67	3.890215159959894e-67	3.890215159959894e-67	3.890215159959894e-67	3.890215159959894e-67	3.890215159959894e-67	3.890215159959894e-67	3.890215159959894e-67	3.890215159959894e-67
K562-pool75-S6-H-CAGATC	1.0	1.864362664897053e-111	2.0986693324600615e-111	2.0986693324600615e-111	2.0986693324600615e-111	2.0986693324600615e-111	2.0986693324600615e-111	2.0986693324600615e-111	2.0986693324600615e-111	2.0986693324600615e-111
K562-pool75-S6-I-CTTGTA	1.0	4.167396559197303e-53	1.8656327757765294e-52	1.8656327757765294e-52	1.8656327757765294e-52	1.8656327757765294e-52	1.8656327757765294e-52	1.8656327757765294e-52	1.8656327757765294e-52	1.8656327757765294e-52
K562-pool75-S6-J-GACGAG	1.0	1.4497951115757977e-73	1.4352473769968296e-73	1.4352473769968296e-73	1.4352473769968296e-73	1.4352473769968296e-73	1.4352473769968296e-73	1.4352473769968296e-73	1.4352473769968296e-73	1.4352473769968296e-73
K562-pool75-S6-K-AAGGTC	1.0	4.411924197540333e-159	3.9189949831501525e-159	3.9189949831501525e-159	3.9189949831501525e-159	3.9189949831501525e-159	3.9189949831501525e-159	3.9189949831501525e-159	3.9189949831501525e-159	3.9189949831501525e-159
K562-pool75-S6-L-TGTAGC	1.0	4.801576164912683e-39	7.288182229163067e-39	7.288182229163067e-39	7.288182229163067e-39	7.288182229163067e-39	7.288182229163067e-39	7.288182229163067e-39	7.288182229163067e-39	7.288182229163067e-39
K562-pool75-S6-M-TTGGCA	1.0	1.4629723871647729e-148	9.162132702420929e-149	9.162132702420929e-149	9.162132702420929e-149	9.162132702420929e-149	9.162132702420929e-149	9.162132702420929e-149	9.162132702420929e-149	9.162132702420929e-149
K562-pool75-S6-N-CTACTG	1.0	1.0754925508446713e-123	1.4603842428719275e-123	1.4603842428719275e-123	1.4603842428719275e-123	1.4603842428719275e-123	1.4603842428719275e-123	1.4603842428719275e-123	1.4603842428719275e-123	1.4603842428719275e-123
K562-pool75-S6-O-CATATG	1.0	2.4910802568374953e-61	1.8827502393647117e-61	1.8827502393647117e-61	1.8827502393647117e-61	1.8827502393647117e-61	1.8827502393647117e-61	1.8827502393647117e-61	1.8827502393647117e-61	1.8827502393647117e-61
K562-pool75-S6-P-GTATAC	1.0	4.592090596745022e-168	9.418534963993315e-168	9.418534963993315e-168	9.418534963993315e-168	9.418534963993315e-168	9.418534963993315e-168	9.418534963993315e-168	9.418534963993315e-168	9.418534963993315e-168
K562-pool75-S6-Q-ACCTTC	1.0	4.067016059523468e-99	3.5594013488158025e-98	3.5594013488158025e-98	3.5594013488158025e-98	3.5594013488158025e-98	3.5594013488158025e-98	3.5594013488158025e-98	3.5594013488158025e-98	3.5594013488158025e-98
